filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,label
country.00088.wav,661500,0.35364562,0.08376064,0.15263915,0.0027236373,1623.0094789002953,234130.24580025589,1963.444341328731,129928.96245043953,3527.637002194998,1475522.7200307832,0.06606309258900929,0.0006935267754695438,-1.072033e-06,0.016266068,-3.7933412e-05,0.003965623,[103.359375],-121.94323,3050.0154,123.23766,477.79926,-8.495368,516.61835,51.596375,221.31288,-0.10351177,181.9318,20.407001,147.63211,-11.87541,127.93866,16.275984,88.28765,-11.508766,117.03243,11.847224,114.87072,-8.085656,88.51402,9.13035,56.138725,-8.638806,75.99943,country
country.00025.wav,661500,0.347311,0.08915447,0.07990662,0.001133358,1565.7683179567373,412510.39133972477,2016.5056375841798,149470.30112793265,3190.1057098672118,1994427.2595222918,0.05730313044214396,0.001580572443861326,-2.9148447e-07,0.0054591447,-7.746211e-06,0.0007381594,[73.828125],-200.55319,4030.9504,119.65538,999.1068,-3.604682,306.50696,31.952969,271.98364,9.957966,203.96959,15.293299,175.02466,0.6486007,99.1942,0.23646227,95.658104,-4.476717,73.69021,-2.3108826,82.38931,-5.255605,64.2641,-2.473748,53.472656,-6.0480223,68.516655,country
country.00016.wav,661500,0.32257736,0.088199206,0.07976905,0.00075596606,1425.8089845409772,232106.87236299622,1648.61482287627,109833.42016719672,2880.507581964735,1361242.34822162,0.06017386138254644,0.0005890121768550617,-1.4923435e-06,0.004732547,-7.451097e-06,0.0008953255,[107.66601562],-210.17337,3339.9436,139.61768,820.0845,-16.979994,805.80273,58.003025,204.46178,-9.654813,233.16182,-1.9645082,82.94443,-18.001234,90.44346,-8.207506,61.06989,-11.778447,76.26463,-7.882443,56.419098,0.60710573,97.17387,-9.965226,43.45407,-6.466774,38.931587,country
country.00096.wav,661500,0.32571617,0.08594094,0.2179833,0.0034569756,1754.1360136048195,325174.11461617233,1861.99874061818,118603.07830585484,3504.895473043247,1322735.1734321525,0.09739925986842106,0.0020885689164948456,-2.8051447e-06,0.03416193,-1.8786746e-05,0.00657217,[117.45383523],-69.88548,2339.7612,124.21147,580.87384,-32.470196,329.82953,47.69471,167.01302,1.3983799,125.161835,22.617672,105.819405,-8.754296,151.003,21.44351,82.04205,-15.66597,89.30351,15.7432,87.24451,-12.427222,66.16341,9.581969,76.70795,-9.056125,53.764233,country
country.00090.wav,661500,0.37119007,0.08124946,0.14735453,0.0023853825,1927.4404450221414,271057.293493964,1972.1304878159117,83148.19006521608,3883.326518055824,1040354.6173645465,0.0990303913506192,0.0017454892522330357,1.4579298e-06,0.012153262,5.3120393e-06,0.00541313,[135.99917763],-91.685234,1764.345,115.86117,578.0764,-30.200949,220.19978,52.273148,220.28033,-5.0251617,239.39188,16.953512,100.86369,-15.656586,123.74127,13.539404,87.101234,-12.7629385,96.935356,15.969125,91.431335,-11.969893,69.05522,11.058927,64.43651,-9.962002,61.351147,country
country.00076.wav,661500,0.2973078,0.08756831,0.12832628,0.0027855998,1321.5897450564107,405858.0050259167,1409.2266087020455,241635.74003387798,2590.326003319708,1816571.1921380763,0.0665252968991873,0.0016720653319256217,3.1837508e-06,0.012490106,-3.4057273e-08,0.0027668788,[143.5546875],-183.97173,6375.9683,159.81996,1944.6809,-23.17131,703.1783,43.053974,581.18915,-9.468152,397.3178,8.831389,211.98264,-1.6515093,182.74979,4.3517947,187.3227,-13.370459,135.68135,0.83986264,124.394,-13.976322,104.012215,1.4428524,98.01891,-7.390412,82.626816,country
country.00036.wav,661500,0.34464782,0.08631593,0.022713259,0.00025340388,1827.093958381686,574080.392532301,2050.585534980529,136403.44860366956,3647.25294556042,2284232.879126273,0.0848248839009288,0.0037373909068924125,1.8476452e-06,0.00050579716,4.3710184e-05,0.00013030866,[112.34714674],-339.79913,6936.894,97.78101,1132.6304,-9.6959095,688.65906,50.986897,294.68344,7.824946,304.8851,11.747368,291.03156,0.68476117,133.02098,2.493834,101.54956,-4.775411,84.72076,0.19351819,77.19524,-5.974665,74.423744,-2.8948972,82.75572,-6.157009,54.98231,country
country.00048.wav,661500,0.3109064,0.09117876,0.116934404,0.0020976716,1939.716518680421,422194.2848899325,2482.432245833719,163511.34182315425,4126.216715998694,2362729.8098030016,0.0639731581366099,0.0011590991642798057,-1.8068611e-06,0.008797594,-6.006802e-05,0.0027275907,[117.45383523],-149.00017,5231.5137,107.24382,701.61127,11.190146,394.22235,26.6988,213.19511,11.405787,266.7608,-3.808101,201.85147,14.028654,91.84506,-5.892952,89.97806,-11.049588,98.783295,2.8112707,84.54713,-8.445196,82.892395,3.1889079,66.91465,-0.7737128,60.354725,country
country.00099.wav,661500,0.38101023,0.082643904,0.22073805,0.0042339126,2157.2057766804382,339006.12367062346,2160.0886591075177,87752.3557248352,4477.88958948094,1294007.809187419,0.1082567150009675,0.00290308872559505,-4.4147537e-06,0.027022932,-7.1954474e-07,0.010641052,[143.5546875],-42.16572,2050.2004,106.27835,574.42377,-24.220884,259.32504,44.67147,151.32196,-12.33506,125.6923,20.518545,100.7281,-16.044443,80.42772,18.488562,65.82265,-18.78101,82.12967,15.5109,69.273766,-15.4647255,60.265347,8.930742,62.736816,-9.987847,48.30653,country
country.00028.wav,661500,0.31836507,0.088526584,0.09411102,0.00095141376,1474.0010327537864,121428.2975671129,1885.7963023939287,77621.33156272165,2925.3573107645607,596633.7029950982,0.05981898824496904,0.0005939953261752047,1.934035e-06,0.006734912,4.9133767e-05,0.0009892462,[89.10290948],-169.19261,1603.9741,132.80664,337.1092,-13.484967,267.2038,31.182266,161.12967,6.3355885,161.85342,-3.7656243,103.86126,-2.0574634,74.79824,-3.6175504,70.20505,-4.556713,131.7247,1.2857976,71.43948,-6.986225,57.354042,-7.255016,80.82172,-1.3873173,57.78657,country
country.00009.wav,661500,0.42975277,0.07383339,0.23653284,0.0013450653,3191.4845774083215,178081.14950876473,2948.097882896547,68736.08827497206,6926.349783977119,867729.2083192106,0.15687886996904024,0.0016092838686761598,-8.6152424e-05,0.03384454,-0.0015740669,0.0073937243,[95.703125],12.163202,190.95027,58.97738,144.17577,0.918863,182.74979,26.749128,118.4964,9.254704,75.630615,3.5763056,86.3058,1.5831511,68.64128,8.648173,51.14292,0.97104156,61.402,11.627411,45.165672,-2.1597264,44.183533,1.1948515,39.914757,0.47236955,39.238976,country
country.00093.wav,661500,0.25082582,0.090866655,0.092549935,0.0017512662,1537.7642290059414,339419.50346935797,1716.1980066788772,95834.04257590299,3055.1981923011804,1178921.5132360226,0.068123926688274,0.0018866613166910347,9.745229e-07,0.008078957,-1.4285614e-05,0.0010226391,[86.1328125],-213.60236,4190.6055,117.2127,626.25037,-21.871767,512.5404,45.657654,290.93668,-10.274455,299.6558,5.0603113,171.6868,-11.910962,202.69563,5.5678525,100.313034,-17.80463,164.59094,0.18699679,127.75359,-14.165855,120.192375,-1.1532596,108.05159,-10.306381,79.410675,country
country.00079.wav,661500,0.3102457,0.08517028,0.11523083,0.0015871368,963.1958805922379,284169.96764980635,1234.859684338764,259187.16455030284,1752.8894005176085,1653656.5949580385,0.04576843072755418,0.0006037659705365646,1.9404652e-06,0.011171435,-1.603836e-05,0.0012002154,[80.74951172],-229.1472,5075.5967,180.35635,1434.7377,4.520912,724.13965,24.184399,302.21695,1.110938,450.2828,3.9924328,173.46767,-5.9960303,198.94948,1.8722131,161.97159,-13.136265,114.626854,0.0047050924,209.14624,-13.499954,110.032845,1.583683,147.11012,-13.435795,93.62518,country
country.00082.wav,661500,0.38583264,0.084268495,0.1664755,0.002356631,2253.250681954205,316471.52746347914,2261.407343786666,87652.41816689022,4798.970981279025,1308860.0326237055,0.10609270692240712,0.002184309318505578,-2.9334153e-06,0.011423246,-5.0583472e-05,0.009342942,[117.45383523],-68.62352,1460.0497,101.354126,491.72696,-16.908741,301.76077,51.526352,289.87646,-10.228337,184.5597,20.050034,151.35391,-21.784992,120.452896,15.52476,96.08674,-18.795237,98.01595,16.35905,100.71956,-17.893852,95.20021,12.126648,58.351086,-13.205328,63.024612,country
country.00094.wav,661500,0.3667726,0.08403766,0.20664184,0.0030226258,1474.927396796844,343384.4737434627,1745.8524867489689,151977.40037253956,3108.406203892947,1534201.3881626588,0.06299281636996903,0.000971681172734239,4.57024e-06,0.02993581,-4.2343763e-05,0.0064654336,[112.34714674],-104.37176,2098.28,136.39383,881.26587,-20.940237,377.94504,52.86117,212.06018,2.0258925,197.2221,20.42771,169.09827,-11.619364,109.193695,17.6638,79.17438,-15.735385,77.19078,11.049823,99.70439,-11.320434,63.802704,3.6714091,80.18502,-6.496492,65.16951,country
country.00052.wav,661500,0.328754,0.08772281,0.069503844,0.0003925439,1115.7881616130558,229918.90204731468,1662.9965162936762,140680.47395243647,2348.0441350316855,1466486.9143076758,0.03547446425116099,0.0006243173674263581,9.6695774e-05,0.004307491,0.00049693964,0.00025748953,[71.77734375],-265.27588,3308.5688,138.8598,636.92114,6.1417375,288.6145,47.49592,271.8136,-2.3967984,373.5698,21.038158,110.00134,4.086077,106.033485,17.653965,126.26899,-12.029907,138.3132,15.491056,182.82735,-1.1331486,85.04406,7.889358,107.91445,0.49858373,89.78543,country
country.00034.wav,661500,0.3592578,0.091188475,0.07824791,0.0015914645,2614.1281512828127,792104.6352245172,2655.9181746441463,277275.2782492203,5435.150467722039,4005751.272893693,0.11928688261900154,0.003373228927832521,2.973643e-07,0.0025929932,-7.6101524e-06,0.0029598188,[135.99917763],-153.86736,2853.1262,83.68425,839.05774,-8.418768,628.69806,13.969093,167.75966,13.55185,148.01161,3.773254,212.55667,3.0063746,107.318085,6.347874,76.571495,2.0667963,88.32966,2.075456,86.84799,3.1952746,96.7436,-0.47532386,75.11107,-3.0259306,79.90679,country
country.00024.wav,661500,0.2704443,0.09073113,0.09660107,0.0016766392,1739.3211961592144,572322.6060204904,1907.3936481055603,159390.38730790367,3425.5292862930532,2346428.438684031,0.0824598188370743,0.00227836017601604,-1.1625721e-06,0.007913126,-9.396448e-06,0.0014140691,[129.19921875],-199.98285,5583.5063,109.12155,1614.9584,-5.5460243,318.24985,48.132893,236.78737,1.2039804,384.13638,4.5974913,201.234,-9.152174,148.80693,-1.471275,93.45659,-11.66506,72.01048,-5.204099,119.9203,-11.550538,65.51265,4.9783483,106.92175,-4.98082,71.5942,country
country.00013.wav,661500,0.36810315,0.08634788,0.080029346,0.0011117272,2812.414612083667,523075.27493268286,2842.082595520709,175334.998918758,6062.846672128967,2829816.202707003,0.12956497617550308,0.0023852098779570297,2.6818594e-07,0.0037799494,-6.377318e-06,0.0019449552,[129.19921875],-126.18548,2083.1304,77.63614,537.9038,3.1659162,349.13544,19.95085,106.44959,10.833183,173.01602,0.7266966,103.887985,5.217696,90.97775,-0.49295223,78.62637,-0.99936336,78.00978,5.3890133,87.13197,-3.735502,54.58061,-3.5004714,46.193443,-5.3318467,49.781387,country
country.00089.wav,661500,0.322121,0.09007341,0.10459916,0.0022644817,1321.7303763628809,511679.470576821,1667.266319633863,218711.8912019557,2584.1010409612036,2384117.59510253,0.05250308388157895,0.00125008768069544,-3.477875e-06,0.009398442,-5.4286298e-05,0.001660385,[143.5546875],-205.14923,5281.82,140.98761,1020.6711,-8.957961,482.9748,36.979435,272.07184,6.425447,250.44635,14.87537,156.57547,-4.3181143,201.88101,12.232443,148.72508,-11.431656,148.24625,11.8509245,121.60258,-7.9033794,101.065254,9.912308,117.93632,-2.3516479,82.02249,country
country.00019.wav,661500,0.31574336,0.09330733,0.08205686,0.0031893814,1138.6702901800775,161816.1633176541,1462.0454419306657,75154.51595945463,2117.4705292787344,687379.9683784988,0.050959631385448914,0.0010114759790940677,2.4371461e-06,0.007749002,-3.3009271e-06,0.0008243172,[83.35433468],-256.06357,5265.5903,163.10162,873.961,-22.872879,726.32275,26.93337,378.63568,15.301944,244.18561,-3.5052204,160.89305,4.2170873,162.49657,-0.7930169,99.263916,-9.463186,86.38235,1.7569612,60.95423,-4.4230623,61.125713,-3.6401737,49.288334,-4.252334,51.139175,country
country.00047.wav,661500,0.3102344,0.08304814,0.09065509,0.0009782796,1784.3451875096134,199707.47231649235,1840.1470652453863,74589.66359122326,3556.786825930002,880488.190681769,0.09412943837074303,0.0016104454968104026,-3.3272474e-07,0.006358242,5.8431502e-05,0.00119515,[151.99908088],-165.51903,1775.0352,117.87927,624.92145,-33.606743,242.48318,42.62332,272.38852,-1.3848823,122.37713,3.831391,77.15645,7.169803,78.65545,-7.170014,61.69154,-1.6314924,66.28402,0.875455,66.9803,-12.514056,75.28276,2.8942633,55.960243,-12.372039,73.87624,country
country.00095.wav,661500,0.32867116,0.09122943,0.17533581,0.0049517713,1555.9530444453296,410149.00740432186,1761.5697042735578,118044.96960017226,3218.1472069707816,1378305.0199947124,0.0672293742743808,0.003417615997155875,1.5959124e-07,0.024640018,-1.8700317e-05,0.0048008785,[89.10290948],-124.83958,2614.4773,127.38223,724.3953,-23.38181,313.4835,47.360462,208.29431,0.5631121,232.66713,15.991253,210.89774,-9.954186,127.15198,16.180136,89.70858,-16.72955,179.07622,6.7851977,105.20072,-8.187069,106.76879,3.2049847,73.53464,-1.5920384,66.284836,country
country.00078.wav,661500,0.3762945,0.092806354,0.043252815,0.0010801028,1143.943990289628,326620.4797805357,1443.341974961158,163403.2294895853,2222.2448957224747,1692605.6280148881,0.04985797515963622,0.0014528422924440902,1.5404464e-06,0.0020859996,-1.3642166e-05,0.0003476929,[66.25600962],-302.58185,7619.7734,150.15967,841.29944,-3.702793,770.8229,26.923803,288.42508,-0.26331332,323.53314,13.522552,163.20854,7.248564,152.43901,4.217868,113.38723,1.7668287,120.14067,6.5633116,118.75019,-0.4889704,81.89238,7.8965797,80.7876,1.3293303,65.619415,country
country.00035.wav,661500,0.37593812,0.08157349,0.0999719,0.0011466985,2322.0772479079756,543727.9187330698,2545.6257559133423,155922.04144466083,4581.230631258465,2652808.4572161604,0.10437125096749227,0.002557977571397753,1.6381537e-06,0.0050867833,8.801497e-05,0.003021672,[99.38401442],-120.383224,1672.2655,95.348915,716.9788,-6.0082717,317.56012,25.168932,298.43326,20.961815,226.02963,-7.1399155,187.816,8.552629,80.715034,2.4400122,97.76508,-14.6636305,89.480286,9.296396,140.62971,-2.3618507,88.0735,-3.156473,69.293365,0.60948354,51.31935,country
country.00068.wav,661500,0.34938735,0.08988756,0.08349272,0.0016116415,1130.940763773945,193684.06053597666,1458.3870780464247,160819.98930203987,2216.5365969064437,1322112.254854471,0.050243082430340556,0.0005218393134502228,5.422882e-07,0.0052402336,-1.4246173e-05,0.0014612515,[172.265625],-229.4689,2328.8428,157.31282,879.73346,-16.762049,300.54755,31.879862,232.67957,-0.11036781,188.65884,16.656443,146.29117,1.3551737,111.59356,12.223303,74.82039,-3.8625035,134.9281,6.8392315,106.14999,-4.263226,70.08755,1.3375673,47.25163,-5.8956633,43.472202,country
country.00004.wav,661408,0.38276434,0.08182912,0.2093933,0.00080522,2966.1571589936843,192924.1702591444,2848.1234947138532,74499.59200936374,6349.4199392596265,1179561.1770973017,0.12416100280572756,0.0012625676280788609,-0.00010747824,0.03251852,-0.0013913317,0.0040172306,[117.45383523],-20.781351,381.6741,62.950436,156.56828,2.3044403,161.45717,30.773722,93.191635,6.973462,62.151756,6.5058117,115.1759,6.3236365,69.03255,9.873087,72.26444,3.435297,52.18912,9.372203,55.307903,-0.40415794,52.405174,7.5194154,41.74379,-0.9842739,43.46245,country
country.00057.wav,661500,0.31502816,0.08674943,0.13006444,0.0023573267,1741.8149971403939,328189.4896420849,1985.7625460094791,159567.4437525978,3791.6270725498257,1735505.7931487944,0.07543756349167957,0.0013847578015951465,3.1502493e-06,0.013281262,-2.9151499e-05,0.0020804354,[67.99958882],-137.88376,4390.566,121.523895,510.77805,-13.267188,266.24472,43.31873,179.96417,-10.709388,161.61386,17.858778,201.54672,-7.9495444,104.05995,9.089492,109.60132,-19.792677,64.82878,9.440964,123.15521,-19.59838,105.77726,6.9078736,60.09189,-12.543895,77.00914,country
country.00030.wav,661500,0.22133958,0.08618788,0.079619266,0.002166164,1240.5895174256275,336832.4053289678,1996.8404273431884,285677.9424383931,2412.9187427438083,3643218.1058949847,0.042844034200851394,0.0002306186215564384,-1.511832e-06,0.007500852,4.9783084e-05,0.00019390832,[161.49902344],-277.1022,3854.524,128.25645,884.0144,42.42859,286.89816,37.697834,99.69823,12.780972,121.85338,9.599224,104.34479,-5.983117,103.16326,-7.538272,75.36485,-8.034319,87.78603,-4.942379,89.76741,-6.5300484,105.4569,-3.6279538,118.79485,-7.2284274,115.629814,country
country.00055.wav,661500,0.35707697,0.08416298,0.15497614,0.0014872167,1881.161817758554,161310.74852552585,2116.237657232868,85165.82851183612,4111.466805189387,1125894.2144661592,0.08110419589299536,0.0005435511271452128,5.5636378e-05,0.014526672,0.00073081336,0.0050223023,[129.19921875],-82.96263,1523.6538,122.53281,367.03372,-16.658556,118.92876,40.015907,93.06621,-15.007229,137.11232,21.670378,80.38318,-18.256283,46.37497,18.361864,41.115604,-17.988773,65.491455,16.991611,47.0871,-16.039673,39.873405,8.5337305,59.33373,-8.706783,46.455845,country
country.00075.wav,661500,0.37180796,0.08458372,0.17973058,0.0028889293,2187.464108981419,152031.89977309282,2242.0976879508016,43132.97449238725,4841.679056362471,621451.6834078819,0.11375403625677244,0.0014984813819574514,2.4959265e-06,0.019292178,-4.462961e-06,0.006480628,[95.703125],-60.84931,1580.6554,105.47066,299.13715,-16.914597,154.66608,40.701183,123.970345,-15.038137,64.520386,36.046303,65.2592,-12.818773,68.12248,17.483316,57.209984,-16.755318,58.3454,11.757575,57.309742,-10.130224,54.933018,13.194357,48.129135,-12.209436,54.731087,country
country.00037.wav,661500,0.37397298,0.08423618,0.07204185,0.0008107793,2069.180155621707,679020.4232933156,2437.8452686900728,229475.50149309423,4234.307729053792,3544256.18493922,0.08500288735971362,0.0025842052243483494,9.699783e-06,0.003555213,8.219742e-05,0.0010444268,[99.38401442],-173.44412,2591.2495,105.05278,1032.2524,1.1553174,449.3213,24.114843,212.93741,22.12515,269.625,2.5424933,197.09357,-1.5812404,96.66341,0.17491437,68.56521,-5.323045,94.531,3.814183,74.27463,-4.5238996,75.89029,-4.587283,61.53457,-1.5664964,47.53751,country
country.00056.wav,661500,0.3191645,0.08411913,0.13618691,0.0020293833,1468.746159645324,290184.29025647783,1960.7336227819146,162417.26969712178,3213.230570034346,1972289.7823171383,0.054941088791602165,0.0010102641317227806,1.0757954e-05,0.016641635,0.00022034076,0.0012926538,[80.74951172],-164.79195,4759.2964,123.42045,561.66583,4.2346587,483.60324,48.78873,123.94841,-5.1513286,240.4123,22.844547,141.82668,-7.805295,78.6983,19.294296,79.939125,-11.024412,107.74031,21.256271,151.76297,-9.740569,65.10187,5.1541286,105.520584,-6.141108,52.801743,country
country.00002.wav,661500,0.29724705,0.097283155,0.14610802,0.001545129,2307.5397576425735,551137.9675416723,2618.0952399297303,100263.62977259123,5187.343632842734,1770711.876194216,0.0741337165005805,0.003980829216851441,-0.00023047328,0.015646305,-0.0011971935,0.0030005493,[83.35433468],-120.72672,1686.3235,79.31614,448.62238,5.453445,351.10287,34.812138,187.79056,16.550337,100.04113,13.152538,84.32723,6.239588,65.788,9.984545,55.022583,-1.9874377,92.27663,6.7651973,61.6972,-6.290685,50.16761,0.27700412,52.75618,-6.7018795,63.64689,country
country.00040.wav,661500,0.3733921,0.086077005,0.10899377,0.0015167462,2449.9415972837987,298962.9663654068,2560.4616825468997,123073.15234073465,5043.0028389851,1606753.4227494404,0.10633306828076626,0.0012843787350485174,-2.6485584e-06,0.0058629788,-7.579803e-05,0.0040494557,[143.5546875],-102.8967,3305.2693,85.32916,421.71603,-4.324985,347.8669,30.583778,206.87917,3.0101569,209.5458,-1.9592187,132.21475,4.4452953,106.740395,3.4205205,65.83222,-4.253563,80.95585,-1.7714001,64.23153,-3.970628,59.90469,-1.3591872,57.00594,-3.7630885,59.04795,country
country.00097.wav,661500,0.34799954,0.08951255,0.15299171,0.0028384894,1560.8796813263727,582085.2843715943,1782.7974966049771,167530.67713501208,3175.26413294553,1933788.137946898,0.06718742441466719,0.0027208158696710952,5.9717645e-06,0.019347636,-1.3790591e-05,0.0031068507,[112.34714674],-148.44179,3756.3398,126.859146,991.9747,-19.540855,534.87933,52.85061,184.4204,8.579711,215.31416,17.891018,173.24123,-8.081843,142.71727,17.78146,98.25415,-15.505314,85.34281,13.504546,114.1224,-10.957893,102.39319,9.476342,92.02342,-1.924604,64.920715,country
country.00012.wav,661500,0.29649943,0.09001072,0.12687828,0.0019749133,1667.8626239303642,469402.52926345525,2053.1917197851853,279194.35120064276,3440.6958612495164,2768331.5512878015,0.06406763980263158,0.0011054548200147634,8.9978994e-07,0.011902353,-5.166721e-06,0.0024077888,[89.10290948],-141.02312,1977.204,123.89309,1157.4557,-2.4948008,335.83505,27.972536,220.0579,0.012813225,202.91858,1.2166239,82.24081,-11.020722,120.88124,-1.3764036,99.968445,-7.020709,67.06261,-6.118952,67.04835,-5.1924863,100.8898,-2.1684282,57.252323,-4.593889,54.964546,country
country.00031.wav,661500,0.31330618,0.08187723,0.10080858,0.0012391604,2052.937539079165,517244.7165882584,2187.74961377564,208160.13140277256,4094.358575307179,2033698.4574329564,0.09529609798277863,0.0024428281293447218,-0.00030518888,0.008326457,-0.0007327133,0.0012446394,[112.34714674],-130.49472,2165.2441,104.13707,840.79333,-19.261402,308.81473,34.15362,144.75558,5.4139214,143.49629,-2.1668842,89.744774,-0.72687995,111.504776,-2.8929856,99.84689,-5.459535,67.61222,4.0802116,83.18217,-4.4622407,58.873272,3.523582,67.99372,2.1470132,59.229176,country
country.00071.wav,661500,0.2923093,0.08551464,0.11840969,0.0039322227,1261.3177003596256,334049.2505740555,1395.9041023199793,206402.24378954046,2421.243692403976,1561432.544946615,0.060543095733359135,0.0008907203561013363,7.512303e-07,0.012757995,3.2125633e-06,0.0015655115,[143.5546875],-185.85666,6416.706,155.29944,1150.184,-25.034075,534.6025,20.532515,280.84647,-3.834843,571.0953,-0.60029364,176.56763,-4.5688505,139.96477,-5.9145923,70.68712,-16.53805,115.18246,-0.4521847,154.52559,-16.302252,150.79356,-4.213608,136.76414,-16.815842,110.28739,country
country.00018.wav,661500,0.3699392,0.08259724,0.09677969,0.0010112847,2068.772763718777,342603.46721591486,2370.0194416842432,143945.34990286033,4098.033553085091,2055683.0625980196,0.09561053296729877,0.001627456761923676,-4.655898e-06,0.0062687895,-2.0469336e-06,0.0016503839,[86.1328125],-131.14856,1983.721,102.99638,535.771,-11.533306,333.41144,17.739641,163.30588,16.962389,160.4041,4.4356074,139.56122,1.2965345,118.6741,3.4184601,79.316216,-1.4990548,65.84505,1.6171724,89.730545,-7.9834995,56.749836,-0.82497555,67.21739,-8.876752,56.219006,country
country.00038.wav,661500,0.3671552,0.08580156,0.09092475,0.0009266988,2860.3399496357706,520098.00743537745,2919.8629475089024,147381.9240640797,6247.037225020559,2145114.5277017476,0.12115799753289473,0.002023509344371654,-0.00010039471,0.0046291538,-0.00074283814,0.0021376833,[151.99908088],-118.028564,1851.8151,74.167015,576.76404,8.288137,303.9192,15.462522,208.28717,6.1549697,96.044044,8.443999,108.864784,4.118831,91.05331,5.7389975,77.60214,-1.9503189,79.31418,3.1639113,84.02902,5.0408573,65.08534,-1.1298938,56.9694,2.4367034,55.702515,country
country.00064.wav,661500,0.26330346,0.09268603,0.082580954,0.0010080029,1512.285769157878,197403.9197485105,1865.6110493735246,145675.7942889924,3238.930414630902,1266912.4507611496,0.060115282749613,0.0006673145192952568,6.799384e-06,0.0068839854,0.00011227448,0.00025796946,[66.25600962],-217.74222,3458.8464,128.3469,657.14716,-7.513689,264.94208,39.265003,259.4218,-2.55562,204.37177,18.173008,167.1018,-15.16671,128.78557,16.770922,147.66689,-15.265885,96.982185,4.899209,142.2796,-6.51376,108.6741,2.8973567,88.20961,-11.506304,120.96468,country
country.00065.wav,661500,0.28280285,0.095898874,0.11056769,0.0038861653,894.2258292361238,162094.5786361505,1195.3880118511938,100393.37456223539,1639.0484222317627,857317.4009038078,0.038680794069272446,0.00044270610826237065,-8.0250146e-07,0.013459535,-6.0683637e-06,0.0011884762,[123.046875],-250.87863,5263.8228,163.09831,700.6331,-3.8807075,966.1829,30.153526,387.10483,5.576424,436.98553,7.496038,147.11098,4.024821,159.04056,-2.1106055,128.44456,-5.47041,141.3975,-1.0583419,95.02666,-9.981245,103.867744,1.8183806,81.90809,-8.760416,52.74231,country
country.00042.wav,661500,0.39160368,0.08535231,0.117697,0.00049583404,2386.8223453587584,344424.0399917726,2715.9968533779856,118766.18638909276,5389.550743457334,1639754.3255887888,0.08702592879256967,0.0012749935794095348,4.1040917e-06,0.007825679,-2.0005957e-05,0.0025186555,[103.359375],-101.28809,1537.3711,84.13902,350.0362,7.751808,210.22182,30.383919,144.07938,13.85436,114.19835,11.632601,83.23576,-0.11175934,54.250183,-4.939071,78.79981,-2.3706596,54.086906,-1.974887,56.318554,-8.18772,51.178852,2.8250737,60.191612,0.54670936,61.028347,country
country.00001.wav,661500,0.41387543,0.079302534,0.23043084,0.0004518289,2937.8328051469803,101801.37298722912,2839.590747196393,41011.51508945276,6279.203697180969,626566.9615449208,0.12698751632643188,0.0008774587227016181,-6.1928506e-05,0.037926733,-0.0013717103,0.0055144615,[129.19921875],-8.001198,360.50745,62.72801,93.17831,-1.4580808,148.3377,28.11585,60.726906,9.972363,73.60813,9.353736,106.51062,5.420156,49.548843,9.825023,53.331947,3.0283055,60.794537,8.426978,54.819695,0.3110376,48.333447,6.545157,38.091118,0.7390594,31.048212,country
country.00092.wav,661500,0.3705238,0.08065216,0.17646493,0.00089821,2334.8728689120853,180824.05922845006,2212.4728152145813,58768.15492520134,4838.912406425358,623085.4769825031,0.12121959957914087,0.0013176422688615248,-1.8682224e-06,0.015976595,-7.22636e-05,0.0069535538,[161.49902344],-50.77633,734.8459,96.71718,238.14517,-24.32611,185.40167,66.076126,141.08897,-14.680635,73.84356,24.391264,59.79832,-21.017483,85.7023,12.469584,67.43151,-18.131815,71.97782,13.267164,55.19177,-12.80216,45.07298,9.79845,44.095848,-11.34408,39.907845,country
country.00045.wav,661500,0.34554547,0.09267274,0.14661238,0.0017826478,2777.1145172614247,530743.0672480995,2647.662214458651,118876.3995739863,5621.632673422988,1954754.7763257879,0.13296442651896284,0.0034983554712214046,-2.4965886e-06,0.011856792,-2.111644e-05,0.004947294,[78.30255682],-61.2354,2348.0925,71.26333,651.571,-17.042137,468.3613,17.118322,398.43365,5.0581465,192.99672,-4.2047887,167.06487,-1.6676309,140.59644,1.1733668,97.47536,-0.854297,121.06014,4.9763474,84.633766,-1.695669,88.017944,4.845419,102.28011,-0.15781678,61.999565,country
